id_client,id_vehicle,id_year,id_claim,claim_nb,claim_amount
A00013409,V01,Year 0,CL01,1,1237.06
A00013409,V01,Year 0,CL02,1,0
A00013424,V01,Year 0,CL01,1,3299.51
A00013439,V01,Year 0,CL01,1,725.13
A00013448,V01,Year 0,CL01,1,75.88
A00013457,V01,Year 0,CL01,1,1236
A00013461,V01,Year 0,CL01,1,1236
A00013472,V01,Year 0,CL01,1,2050.56
A00013480,V01,Year 0,CL01,1,110.98
A00013494,V01,Year 0,CL01,1,271.52
A00013498,V01,Year 0,CL01,1,-601.19
A00013510,V01,Year 0,CL01,1,464.33
A00013534,V01,Year 0,CL01,1,-1087.93
A00013535,V01,Year 0,CL01,1,148.84
A00013547,V01,Year 0,CL01,1,544.23
A00013547,V01,Year 0,CL02,1,753.68
A00013578,V01,Year 0,CL01,1,69.97
A00013584,V01,Year 0,CL01,1,268.75
A00013585,V01,Year 0,CL01,1,-522.69
A00013603,V01,Year 0,CL01,1,542.11
A00013603,V01,Year 0,CL02,1,732.15
A00013605,V01,Year 0,CL01,1,804.25
A00013607,V01,Year 0,CL01,1,350.88
A00013612,V01,Year 0,CL01,1,413.9
A00013620,V01,Year 0,CL01,1,1236
A00013631,V02,Year 0,CL01,1,895.72
A00013633,V01,Year 0,CL01,1,1010.41
A00013652,V01,Year 0,CL01,1,1236
A00013664,V01,Year 0,CL01,1,270.81
A00013664,V01,Year 0,CL02,1,156.57
A00013679,V01,Year 0,CL01,1,1034.01
A00013684,V01,Year 0,CL01,1,656.84
A00013697,V01,Year 0,CL01,1,251.51
A00013710,V01,Year 0,CL01,1,106.14
A00013719,V01,Year 0,CL01,1,402.49
A00013725,V01,Year 0,CL01,1,1043.94
A00013726,V01,Year 0,CL01,1,1014.78
A00013726,V01,Year 0,CL02,1,56.19
A00013737,V01,Year 0,CL01,1,-227.81
A00013740,V01,Year 0,CL01,1,2020.31
A00013742,V02,Year 0,CL01,1,170.87
A00013743,V01,Year 0,CL01,1,2624.39
A00013750,V01,Year 0,CL01,1,83.3
A00013754,V01,Year 0,CL01,1,93.89
A00013759,V01,Year 0,CL01,1,782.53
A00013765,V02,Year 0,CL01,1,272.26
A00013769,V01,Year 0,CL01,1,1868.12
A00013781,V01,Year 0,CL01,1,3766.82
A00013785,V01,Year 0,CL01,1,429.67
A00013786,V01,Year 0,CL01,1,1509.04
A00013788,V01,Year 0,CL01,1,6965.17
A00013789,V02,Year 0,CL01,1,582.62
A00013792,V01,Year 0,CL01,1,192.71
A00013792,V01,Year 0,CL02,1,990.51
A00013798,V01,Year 0,CL01,1,2475.06
A00013799,V01,Year 0,CL01,1,476.29
A00013804,V01,Year 0,CL01,1,56.19
A00013812,V01,Year 0,CL01,1,871.94
A00013822,V01,Year 0,CL01,1,106.14
A00013824,V01,Year 0,CL01,1,3178.93
A00013832,V01,Year 0,CL01,1,1978.07
A00013836,V01,Year 0,CL01,1,586.12
A00013843,V01,Year 0,CL01,1,188.31
A00013849,V01,Year 0,CL01,1,173.9
A00013856,V01,Year 0,CL01,1,849.43
A00013865,V01,Year 0,CL01,1,56.19
A00013872,V01,Year 0,CL01,1,285.5
A00013873,V01,Year 0,CL01,1,56.19
A00013874,V01,Year 0,CL01,1,582.92
A00013877,V01,Year 0,CL01,1,-1127.97
A00013878,V01,Year 0,CL01,1,506.5
A00013882,V01,Year 0,CL01,1,391.13
A00013884,V01,Year 0,CL01,1,251.27
A00013895,V01,Year 0,CL01,1,838.28
A00013899,V01,Year 0,CL01,1,620.37
A00013901,V01,Year 0,CL01,1,1514.3
A00013909,V01,Year 0,CL01,1,131.55
A00013910,V01,Year 0,CL01,1,106.14
A00013914,V01,Year 0,CL01,1,-447.45
A00013928,V01,Year 0,CL01,1,407.67
A00013943,V01,Year 0,CL01,1,1236
A00013962,V01,Year 0,CL01,1,376.13
A00013964,V01,Year 0,CL01,1,3276.73
A00013966,V01,Year 0,CL01,1,0
A00013975,V01,Year 0,CL01,1,2003.88
A00013978,V01,Year 0,CL01,1,98.07
A00013994,V01,Year 0,CL01,1,145.12
A00013999,V01,Year 0,CL01,1,1192.71
A00014001,V01,Year 0,CL01,1,1079.77
A00014002,V01,Year 0,CL01,1,472.63
A00014029,V01,Year 0,CL01,1,1494.82
A00014030,V01,Year 0,CL01,1,1368.77
A00014030,V01,Year 0,CL02,1,2523.25
A00014050,V01,Year 0,CL01,1,1236
A00014064,V01,Year 0,CL01,1,374.46
A00014064,V01,Year 0,CL02,1,444.07
A00014071,V01,Year 0,CL01,1,569.64
A00014083,V01,Year 0,CL01,1,119.8
A00014098,V01,Year 0,CL01,1,539.15
A00014114,V01,Year 0,CL01,1,1243.5
A00014119,V01,Year 0,CL01,1,628.57
A00014123,V01,Year 0,CL01,1,481.07
A00014142,V01,Year 0,CL01,1,616.22
A00014151,V01,Year 0,CL01,1,1511.79
A00014156,V01,Year 0,CL01,1,562.07
A00014161,V01,Year 0,CL01,1,524.48
A00014167,V01,Year 0,CL01,1,2528.19
A00014172,V01,Year 0,CL01,1,143.22
A00014181,V02,Year 0,CL01,1,1236
A00014197,V01,Year 0,CL01,1,1043.22
A00014202,V01,Year 0,CL01,1,432.79
A00014208,V03,Year 0,CL01,1,573.4
A00014210,V01,Year 0,CL01,1,1256.1
A00014217,V01,Year 0,CL01,1,462.98
A00014222,V01,Year 0,CL01,1,371.47
A00014226,V01,Year 0,CL01,1,99.1
A00014226,V01,Year 0,CL02,1,1319.19
A00014236,V01,Year 0,CL01,1,221.4
A00014258,V01,Year 0,CL01,1,0
A00014259,V01,Year 0,CL01,1,1031.43
A00014273,V01,Year 0,CL01,1,881.31
A00014289,V01,Year 0,CL01,1,-347.66
A00014293,V02,Year 0,CL01,1,2902.26
A00014310,V01,Year 0,CL01,1,818.17
A00014315,V01,Year 0,CL01,1,64.38
A00014317,V01,Year 0,CL01,1,3997.3
A00014330,V01,Year 0,CL01,1,91.08
A00014332,V01,Year 0,CL01,1,921.38
A00014333,V01,Year 0,CL01,1,1041.17
A00014333,V01,Year 0,CL02,1,520.77
A00014337,V01,Year 0,CL01,1,0
A00014337,V01,Year 0,CL02,1,2985.98
A00014340,V01,Year 0,CL01,1,178.05
A00014347,V01,Year 0,CL01,1,880.17
A00014360,V01,Year 0,CL01,1,190.27
A00014375,V01,Year 0,CL01,1,424.17
A00014381,V01,Year 0,CL01,1,504.88
A00014405,V01,Year 0,CL01,1,431.08
A00014420,V01,Year 0,CL01,1,511.63
A00014420,V01,Year 0,CL02,1,1442.87
A00014428,V01,Year 0,CL01,1,-540.05
A00014429,V01,Year 0,CL01,1,1010.41
A00014435,V01,Year 0,CL01,1,-636.71
A00014440,V01,Year 0,CL01,1,-401.02
A00014447,V01,Year 0,CL01,1,777.01
A00014455,V01,Year 0,CL01,1,438.41
A00014463,V01,Year 0,CL01,1,-40.15
A00014463,V01,Year 0,CL02,1,0
A00014470,V01,Year 0,CL01,1,520.25
A00014483,V01,Year 0,CL01,1,0
A00014509,V01,Year 0,CL01,1,696.88
A00014514,V01,Year 0,CL01,1,125.5
A00014536,V01,Year 0,CL01,1,388.41
A00014543,V01,Year 0,CL01,1,1236
A00014543,V01,Year 0,CL02,1,740.48
A00014545,V02,Year 0,CL01,1,536.28
A00014548,V01,Year 0,CL01,1,21.53
A00014577,V01,Year 0,CL01,1,718.62
A00014585,V02,Year 0,CL01,1,124.7
A00014585,V02,Year 0,CL02,1,1236
A00014597,V01,Year 0,CL01,1,244.78
A00014601,V01,Year 0,CL01,1,243.28
A00014601,V01,Year 0,CL02,1,894.78
A00014604,V01,Year 0,CL01,1,658.01
A00014614,V01,Year 0,CL01,1,1223.59
A00014650,V01,Year 0,CL01,1,780.87
A00014660,V01,Year 0,CL01,1,691.63
A00014665,V01,Year 0,CL01,1,-595.83
A00014667,V01,Year 0,CL01,1,352.81
A00014670,V01,Year 0,CL01,1,-1039.27
A00014678,V01,Year 0,CL01,1,214.37
A00014681,V01,Year 0,CL01,1,0
A00014689,V01,Year 0,CL01,1,764.73
A00014696,V01,Year 0,CL01,1,56.19
A00014707,V01,Year 0,CL01,1,-232.04
A00014707,V01,Year 0,CL02,1,1010.41
A00014709,V01,Year 0,CL01,1,2283.95
A00014710,V01,Year 0,CL01,1,391.42
A00014734,V01,Year 0,CL01,1,426.86
A00014742,V01,Year 0,CL01,1,94.22
A00014744,V01,Year 0,CL01,1,496.44
A00014746,V01,Year 0,CL01,1,907.91
A00014746,V01,Year 0,CL02,1,1236
A00014758,V01,Year 0,CL01,1,-405.13
A00014759,V01,Year 0,CL01,1,-684.34
A00014760,V01,Year 0,CL01,1,1236
A00014763,V01,Year 0,CL01,1,712
A00014766,V01,Year 0,CL01,1,1406.38
A00014768,V01,Year 0,CL01,1,38.27
A00014769,V01,Year 0,CL01,1,1106.77
A00014777,V01,Year 0,CL01,1,1010.41
A00014779,V01,Year 0,CL01,1,1102.5
A00014789,V01,Year 0,CL01,1,296.2
A00014794,V01,Year 0,CL01,1,159.91
A00014800,V01,Year 0,CL01,1,0
A00014807,V01,Year 0,CL01,1,1365.76
A00014816,V01,Year 0,CL01,1,217.41
A00014817,V01,Year 0,CL01,1,90.3
A00014823,V01,Year 0,CL01,1,1795.16
A00014830,V01,Year 0,CL01,1,0
A00014830,V01,Year 0,CL02,1,0
A00014834,V01,Year 0,CL01,1,175.33
A00014836,V02,Year 0,CL01,1,1704.95
A00014865,V01,Year 0,CL01,1,1010.41
A00014865,V01,Year 0,CL02,1,-530.18
A00014867,V01,Year 0,CL01,1,1236
A00014889,V01,Year 0,CL01,1,3288.46
A00014894,V01,Year 0,CL01,1,177.76
A00014900,V02,Year 0,CL01,1,464.44
A00014906,V01,Year 0,CL01,1,385.96
A00014925,V01,Year 0,CL01,1,465.61
A00014928,V01,Year 0,CL01,1,0
A00014933,V01,Year 0,CL01,1,2069.91
A00014935,V01,Year 0,CL01,1,2683.76
A00014935,V02,Year 0,CL01,1,2791.68
A00014943,V01,Year 0,CL01,1,4039.63
A00014953,V01,Year 0,CL01,1,381.47
A00014953,V02,Year 0,CL01,1,130.11
A00014957,V01,Year 0,CL01,1,110.98
A00014966,V01,Year 0,CL01,1,404.62
A00014970,V01,Year 0,CL01,1,-696.85
A00014972,V01,Year 0,CL01,1,1236
A00014974,V01,Year 0,CL01,1,100
A00014985,V01,Year 0,CL01,1,126.67
A00014991,V01,Year 0,CL01,1,-754.9
A00014991,V01,Year 0,CL02,1,513.98
A00015011,V01,Year 0,CL01,1,791.15
A00015013,V01,Year 0,CL01,1,1236
A00015013,V01,Year 0,CL02,1,499.1
A00015018,V01,Year 0,CL01,1,274.87
A00015020,V01,Year 0,CL01,1,1236
A00015029,V02,Year 0,CL01,1,187.71
A00015030,V01,Year 0,CL01,1,424.98
A00015035,V01,Year 0,CL01,1,-322.11
A00015036,V01,Year 0,CL01,1,891.47
A00015040,V01,Year 0,CL01,1,605.56
A00015041,V01,Year 0,CL01,1,774.8
A00015041,V01,Year 0,CL02,1,-239.04
A00015046,V01,Year 0,CL01,1,330.99
A00015057,V01,Year 0,CL01,1,248.35
A00015059,V01,Year 0,CL01,1,2375.9
A00015060,V01,Year 0,CL01,1,164.75
A00015066,V01,Year 0,CL01,1,587.39
A00015066,V01,Year 0,CL02,1,1234.67
A00015071,V01,Year 0,CL01,1,859.96
A00015090,V01,Year 0,CL01,1,2128.11
A00015097,V01,Year 0,CL01,1,142.14
A00015106,V01,Year 0,CL01,1,1178.47
A00015118,V01,Year 0,CL01,1,2404.2
A00015118,V01,Year 0,CL02,1,371.15
A00015125,V01,Year 0,CL01,1,577.19
A00015125,V01,Year 0,CL02,1,111.52
A00015127,V01,Year 0,CL01,1,84.31
A00015128,V01,Year 0,CL01,1,1236
A00015129,V01,Year 0,CL01,1,35.88
A00015132,V01,Year 0,CL01,1,204.54
A00015132,V01,Year 0,CL02,1,2344.37
A00015134,V01,Year 0,CL01,1,56.19
A00015145,V01,Year 0,CL01,1,1783.75
A00015152,V02,Year 0,CL01,1,106.14
A00015158,V01,Year 0,CL01,1,3.94
A00015160,V01,Year 0,CL01,1,264.39
A00015167,V01,Year 0,CL01,1,1236.28
A00015167,V01,Year 0,CL02,1,171.41
A00015174,V01,Year 0,CL01,1,635.45
A00015176,V01,Year 0,CL01,1,220.34
A00015179,V01,Year 0,CL01,1,1236
A00015180,V01,Year 0,CL01,1,1161.34
A00015192,V01,Year 0,CL01,1,353.9
A00015206,V01,Year 0,CL01,1,60.29
A00015210,V01,Year 0,CL01,1,110.98
A00015225,V01,Year 0,CL01,1,1529.59
A00015238,V01,Year 0,CL01,1,1442.87
A00015244,V01,Year 0,CL01,1,2379.71
A00015260,V01,Year 0,CL01,1,-350.87
A00015286,V01,Year 0,CL01,1,106.14
A00015290,V01,Year 0,CL01,1,618.1
A00015296,V01,Year 0,CL01,1,1350.93
A00015298,V01,Year 0,CL01,1,98
A00015306,V01,Year 0,CL01,1,0
A00015315,V01,Year 0,CL01,1,1533.31
A00015316,V03,Year 0,CL01,1,-309.78
A00015328,V01,Year 0,CL01,1,-577.27
A00015328,V01,Year 0,CL02,1,1173.07
A00015338,V01,Year 0,CL01,1,394.31
A00015340,V01,Year 0,CL01,1,763.9
A00015340,V01,Year 0,CL02,1,2696.15
A00015341,V01,Year 0,CL01,1,-794.57
A00015357,V02,Year 0,CL01,1,438.91
A00015357,V02,Year 0,CL02,1,5625.12
A00015384,V01,Year 0,CL01,1,97.21
A00015387,V01,Year 0,CL01,1,667.74
A00015394,V01,Year 0,CL01,1,-271.68
A00015395,V02,Year 0,CL01,1,1010.41
A00015423,V01,Year 0,CL01,1,2777.8
A00015425,V01,Year 0,CL01,1,-601.39
A00015428,V01,Year 0,CL01,1,224.79
A00015430,V01,Year 0,CL01,1,547.51
A00015436,V02,Year 0,CL01,1,0
A00015448,V01,Year 0,CL01,1,0
A00015460,V01,Year 0,CL01,1,4862.75
A00015464,V01,Year 0,CL01,1,0
A00015472,V01,Year 0,CL01,1,1734.19
A00015472,V01,Year 0,CL02,1,115.76
A00015475,V01,Year 0,CL01,1,405.87
A00015475,V01,Year 0,CL02,1,196.08
A00015480,V01,Year 0,CL01,1,636.11
A00015480,V01,Year 0,CL02,1,1236
A00015498,V01,Year 0,CL01,1,82.32
A00015516,V01,Year 0,CL01,1,733.24
A00015521,V01,Year 0,CL01,1,1236
A00015522,V01,Year 0,CL01,1,1240.89
A00015525,V01,Year 0,CL01,1,1236
A00015527,V01,Year 0,CL01,1,130.11
A00015531,V01,Year 0,CL01,1,0
A00015533,V01,Year 0,CL01,1,1078.05
A00015541,V01,Year 0,CL01,1,825.7
A00015543,V01,Year 0,CL01,1,1043.61
A00015548,V01,Year 0,CL01,1,1236
A00015562,V01,Year 0,CL01,1,1236
A00015564,V01,Year 0,CL01,1,1123.21
A00015576,V02,Year 0,CL01,1,1046.62
A00015591,V01,Year 0,CL01,1,0
A00015599,V01,Year 0,CL01,1,869.45
A00015600,V01,Year 0,CL01,1,130.11
A00015622,V01,Year 0,CL01,1,1236
A00015628,V01,Year 0,CL01,1,334.11
A00015629,V01,Year 0,CL01,1,1781.31
A00015629,V01,Year 0,CL02,1,2775.35
A00015637,V01,Year 0,CL01,1,2683.76
A00015638,V01,Year 0,CL01,1,499.73
A00015642,V01,Year 0,CL01,1,-567.05
A00015648,V01,Year 0,CL01,1,1330.36
A00015664,V01,Year 0,CL01,1,811.86
A00015664,V01,Year 0,CL02,1,471.85
A00015680,V01,Year 0,CL01,1,725.5
A00015682,V01,Year 0,CL01,1,2683.76
A00015688,V01,Year 0,CL01,1,-179.86
A00015689,V02,Year 0,CL01,1,130.11
A00015702,V01,Year 0,CL01,1,241.47
A00015703,V01,Year 0,CL01,1,2700.31
A00015710,V01,Year 0,CL01,1,889.04
A00015717,V01,Year 0,CL01,1,106.14
A00015737,V01,Year 0,CL01,1,1236
A00015744,V01,Year 0,CL01,1,49.62
A00015748,V01,Year 0,CL01,1,586.4
A00015749,V02,Year 0,CL01,1,133.92
A00015756,V01,Year 0,CL01,1,168.68
A00015789,V01,Year 0,CL01,1,-160.91
A00015795,V01,Year 0,CL01,1,490.73
A00015803,V01,Year 0,CL01,1,1641.45
A00015806,V01,Year 0,CL01,1,1758.67
A00015822,V02,Year 0,CL01,1,432.43
A00015832,V01,Year 0,CL01,1,1010.41
A00015833,V01,Year 0,CL01,1,0
A00015847,V01,Year 0,CL01,1,1236
A00015862,V01,Year 0,CL01,1,1163.38
A00015875,V01,Year 0,CL01,1,625.75
A00015875,V02,Year 0,CL01,1,110.98
A00015879,V01,Year 0,CL01,1,313.15
A00015879,V01,Year 0,CL02,1,116.15
A00015881,V01,Year 0,CL01,1,320.66
A00015892,V01,Year 0,CL01,1,106.14
A00015907,V01,Year 0,CL01,1,102.86
A00015923,V01,Year 0,CL01,1,749.59
A00015930,V01,Year 0,CL01,1,2683.76
A00015934,V01,Year 0,CL01,1,517.74
A00015935,V01,Year 0,CL01,1,0
A00015940,V02,Year 0,CL01,1,3297.43
A00015955,V01,Year 0,CL01,1,1533.05
A00015956,V01,Year 0,CL01,1,1236
A00015959,V01,Year 0,CL01,1,211.56
A00015964,V01,Year 0,CL01,1,613.08
A00015967,V01,Year 0,CL01,1,632.66
A00015969,V01,Year 0,CL01,1,400.81
A00015982,V01,Year 0,CL01,1,511.28
A00015984,V01,Year 0,CL01,1,85
A00015998,V02,Year 0,CL01,1,1010.41
A00016002,V01,Year 0,CL01,1,2253.66
A00016003,V01,Year 0,CL01,1,5087.17
A00016003,V01,Year 0,CL02,1,1679.65
A00016021,V02,Year 0,CL01,1,825.27
A00016049,V01,Year 0,CL01,1,1236
A00016050,V01,Year 0,CL01,1,463.93
A00016057,V01,Year 0,CL01,1,508.95
A00016060,V01,Year 0,CL01,1,167
A00016064,V01,Year 0,CL01,1,107.1
A00016066,V01,Year 0,CL01,1,174.64
A00016066,V01,Year 0,CL02,1,540.58
A00016069,V01,Year 0,CL01,1,391.1
A00016085,V01,Year 0,CL01,1,127.32
A00016097,V01,Year 0,CL01,1,739.51
A00016106,V01,Year 0,CL01,1,1746.61
A00016113,V01,Year 0,CL01,1,1517.96
A00016114,V01,Year 0,CL01,1,106.14
A00016123,V01,Year 0,CL01,1,149.5
A00016145,V01,Year 0,CL01,1,163
A00016158,V01,Year 0,CL01,1,110.98
A00016159,V01,Year 0,CL01,1,75.15
A00016159,V01,Year 0,CL02,1,274.8
A00016169,V01,Year 0,CL01,1,-880.47
A00016176,V01,Year 0,CL01,1,-335.82
A00016191,V01,Year 0,CL01,1,182.4
A00016198,V01,Year 0,CL01,1,1478.27
A00016221,V01,Year 0,CL01,1,179.4
A00016231,V01,Year 0,CL01,1,1078.66
A00016240,V01,Year 0,CL01,1,142.78
A00016240,V01,Year 0,CL02,1,618
A00016252,V01,Year 0,CL01,1,547.02
A00016263,V01,Year 0,CL01,1,1177.18
A00016274,V01,Year 0,CL01,1,89.44
A00016274,V01,Year 0,CL02,1,146.56
A00016281,V01,Year 0,CL01,1,1571.28
A00016282,V01,Year 0,CL01,1,1236
A00016287,V01,Year 0,CL01,1,254.78
A00016287,V01,Year 0,CL02,1,324.85
A00016291,V01,Year 0,CL01,1,52.33
A00016308,V01,Year 0,CL01,1,738.22
A00016321,V01,Year 0,CL01,1,0
A00016323,V01,Year 0,CL01,1,0
A00016332,V01,Year 0,CL01,1,110.98
A00016359,V01,Year 0,CL01,1,3077.57
A00016363,V01,Year 0,CL01,1,-1065.6
A00016364,V01,Year 0,CL01,1,2554.43
A00016372,V01,Year 0,CL01,1,591.02
A00016379,V01,Year 0,CL01,1,195.71
A00016390,V01,Year 0,CL01,1,-623.83
A00016390,V01,Year 0,CL02,1,717.76
A00016405,V01,Year 0,CL01,1,1010.41
A00016407,V01,Year 0,CL01,1,667.54
A00016409,V01,Year 0,CL01,1,106.14
A00016419,V01,Year 0,CL01,1,0
A00016427,V01,Year 0,CL01,1,1432.16
A00016440,V01,Year 0,CL01,1,54.93
A00016450,V01,Year 0,CL01,1,3577.54
A00016453,V01,Year 0,CL01,1,1160.02
A00016457,V01,Year 0,CL01,1,4618.78
A00016465,V01,Year 0,CL01,1,268.7
A00016466,V01,Year 0,CL01,1,352.22
A00016467,V01,Year 0,CL01,1,-619.35
A00016469,V01,Year 0,CL01,1,366.41
A00016480,V01,Year 0,CL01,1,438.23
A00016483,V01,Year 0,CL01,1,0
A00016507,V01,Year 0,CL01,1,3796.1
A00016507,V01,Year 0,CL02,1,-778.16
A00016516,V02,Year 0,CL01,1,211.52
A00016523,V01,Year 0,CL01,1,1236
A00016523,V01,Year 0,CL02,1,1932.17
A00016526,V01,Year 0,CL01,1,465.56
A00016526,V01,Year 0,CL02,1,0
A00016527,V01,Year 0,CL01,1,1765.98
A00016527,V01,Year 0,CL02,1,123.3
A00016527,V01,Year 0,CL03,1,3175.1
A00016530,V01,Year 0,CL01,1,1236
A00016533,V01,Year 0,CL01,1,511.5
A00016549,V01,Year 0,CL01,1,0
A00016553,V01,Year 0,CL01,1,703.64
A00016554,V02,Year 0,CL01,1,1010.41
A00016576,V01,Year 0,CL01,1,2215.17
A00016584,V01,Year 0,CL01,1,641.3
A00016591,V01,Year 0,CL01,1,451.81
A00016591,V01,Year 0,CL02,1,-286.23
A00016595,V01,Year 0,CL01,1,263.03
A00016595,V01,Year 0,CL02,1,758.43
A00016600,V01,Year 0,CL01,1,462.3
A00016605,V01,Year 0,CL01,1,1236
A00016616,V01,Year 0,CL01,1,475.92
A00016616,V01,Year 0,CL02,1,475.92
A00016634,V01,Year 0,CL01,1,77.86
A00016634,V01,Year 0,CL02,1,1236
A00016640,V01,Year 0,CL01,1,88.29
A00016647,V01,Year 0,CL01,1,454.52
A00016651,V01,Year 0,CL01,1,1532.84
A00016656,V01,Year 0,CL01,1,130.11
A00016664,V01,Year 0,CL01,1,1083.89
A00016664,V02,Year 0,CL01,1,20.86
A00016666,V01,Year 0,CL01,1,200
A00016674,V01,Year 0,CL01,1,1101.17
A00016685,V01,Year 0,CL01,1,-63.3
A00016692,V01,Year 0,CL01,1,98.07
A00016692,V02,Year 0,CL01,1,1236
A00016715,V01,Year 0,CL01,1,0
A00016717,V01,Year 0,CL01,1,789.37
A00016720,V01,Year 0,CL01,1,354.07
A00016730,V01,Year 0,CL01,1,104.2
A00016737,V01,Year 0,CL01,1,602.5
A00016752,V01,Year 0,CL01,1,4865.71
A00016752,V01,Year 0,CL02,1,49.41
A00016768,V01,Year 0,CL01,1,2519.17
A00016786,V01,Year 0,CL01,1,723.04
A00016791,V01,Year 0,CL01,1,111.05
A00016799,V01,Year 0,CL01,1,324.49
A00016810,V01,Year 0,CL01,1,685.65
A00016816,V01,Year 0,CL01,1,-256.23
A00016824,V01,Year 0,CL01,1,760.14
A00016827,V01,Year 0,CL01,1,-857.93
A00016845,V01,Year 0,CL01,1,0
A00016856,V01,Year 0,CL01,1,126.65
A00016863,V01,Year 0,CL01,1,967.19
A00016872,V02,Year 0,CL01,1,58.84
A00016877,V01,Year 0,CL01,1,2939.86
A00016879,V01,Year 0,CL01,1,412.74
A00016881,V01,Year 0,CL01,1,466.17
A00016891,V01,Year 0,CL01,1,0
A00016894,V01,Year 0,CL01,1,643.78
A00016897,V01,Year 0,CL01,1,56.19
A00016897,V01,Year 0,CL02,1,192.14
A00016899,V03,Year 0,CL01,1,625.97
A00016901,V01,Year 0,CL01,1,-385.05
A00016903,V01,Year 0,CL01,1,1724.84
A00016904,V01,Year 0,CL01,1,316.55
A00016913,V01,Year 0,CL01,1,-944.27
A00016953,V01,Year 0,CL01,1,-292.84
A00016955,V01,Year 0,CL01,1,1031.79
A00016964,V01,Year 0,CL01,1,2572.77
A00016976,V01,Year 0,CL01,1,364.05
A00016977,V01,Year 0,CL01,1,1855.57
A00016977,V01,Year 0,CL02,1,-456.69
A00017005,V01,Year 0,CL01,1,558.88
A00017005,V02,Year 0,CL01,1,396.6
A00017006,V01,Year 0,CL01,1,-558.24
A00017007,V01,Year 0,CL01,1,-395.07
A00017010,V01,Year 0,CL01,1,1227.1
A00017035,V01,Year 0,CL01,1,460.76
A00017042,V01,Year 0,CL01,1,0
A00017042,V01,Year 0,CL02,1,1010.41
A00017054,V01,Year 0,CL01,1,486.34
A00017054,V01,Year 0,CL02,1,851.12
A00017054,V01,Year 0,CL03,1,0
A00017056,V02,Year 0,CL01,1,-807.05
A00017065,V01,Year 0,CL01,1,626.07
A00017072,V01,Year 0,CL01,1,1292.72
A00017081,V01,Year 0,CL01,1,75.88
A00017104,V01,Year 0,CL01,1,533.29
A00017108,V01,Year 0,CL01,1,0
A00017109,V01,Year 0,CL01,1,669.69
A00017118,V01,Year 0,CL01,1,0
A00017119,V01,Year 0,CL01,1,103.59
A00017122,V01,Year 0,CL01,1,1449.16
A00017122,V01,Year 0,CL02,1,-748.53
A00017130,V01,Year 0,CL01,1,103.83
A00017138,V01,Year 0,CL01,1,402.48
A00017144,V01,Year 0,CL01,1,1240.89
A00017160,V01,Year 0,CL01,1,0
A00017174,V01,Year 0,CL01,1,110.77
A00017189,V01,Year 0,CL01,1,314.42
A00017192,V01,Year 0,CL01,1,749.22
A00017193,V01,Year 0,CL01,1,77.86
A00017197,V01,Year 0,CL01,1,264.27
A00017198,V01,Year 0,CL01,1,2251.92
A00017202,V01,Year 0,CL01,1,1236
A00017210,V01,Year 0,CL01,1,2598.47
A00017212,V01,Year 0,CL01,1,849.63
A00017219,V01,Year 0,CL01,1,-1105.01
A00017228,V02,Year 0,CL01,1,201.09
A00017233,V01,Year 0,CL01,1,661.25
A00017233,V01,Year 0,CL02,1,698.75
A00017239,V01,Year 0,CL01,1,0
A00017251,V01,Year 0,CL01,1,446.04
A00017257,V01,Year 0,CL01,1,4343.11
A00017258,V01,Year 0,CL01,1,-909.01
A00017261,V01,Year 0,CL01,1,6314.39
A00017270,V01,Year 0,CL01,1,1236
A00017273,V01,Year 0,CL01,1,67.82
A00017279,V01,Year 0,CL01,1,1684.38
A00017287,V01,Year 0,CL01,1,820.09
A00017288,V01,Year 0,CL01,1,189.49
A00017290,V01,Year 0,CL01,1,674.93
A00017297,V01,Year 0,CL01,1,423.66
A00017304,V01,Year 0,CL01,1,589.02
A00017304,V01,Year 0,CL02,1,-275.51
A00017308,V01,Year 0,CL01,1,863.37
A00017318,V01,Year 0,CL01,1,20.33
A00017328,V01,Year 0,CL01,1,571.85
A00017334,V01,Year 0,CL01,1,0
A00017348,V01,Year 0,CL01,1,693.31
A00017351,V01,Year 0,CL01,1,391.21
A00017368,V01,Year 0,CL01,1,141.72
A00017373,V01,Year 0,CL01,1,143.57
A00017374,V02,Year 0,CL01,1,234.05
A00017374,V02,Year 0,CL02,1,-266.23
A00017381,V01,Year 0,CL01,1,342.55
A00017382,V01,Year 0,CL01,1,-745.03
A00017390,V01,Year 0,CL01,1,497.43
A00017400,V01,Year 0,CL01,1,99.9
A00017400,V01,Year 0,CL02,1,96.94
A00017424,V01,Year 0,CL01,1,110.98
A00017424,V01,Year 0,CL02,1,149.57
A00017426,V01,Year 0,CL01,1,47.99
A00017434,V01,Year 0,CL01,1,209.58
A00017435,V01,Year 0,CL01,1,690.84
A00017438,V02,Year 0,CL01,1,532.26
A00017451,V01,Year 0,CL01,1,-386.06
A00017451,V01,Year 0,CL02,1,1804.22
A00017474,V01,Year 0,CL01,1,1010.41
A00017474,V01,Year 0,CL02,1,439.4
A00017476,V01,Year 0,CL01,1,1236
A00017485,V01,Year 0,CL01,1,89.98
A00017486,V01,Year 0,CL01,1,694.51
A00017489,V01,Year 0,CL01,1,871.91
A00017507,V02,Year 0,CL01,1,842.46
A00017509,V01,Year 0,CL01,1,618
A00017512,V01,Year 0,CL01,1,0
A00017513,V01,Year 0,CL01,1,1236
